"id","year","month","taxaSubGroup"
"6481712380233a002144329b","2014","08","Archaea & Bacteria"
"6481712480233a00214436cd","2015","08","Archaea & Bacteria"
"6481712980233a00214445a6","2015","10","Archaea & Bacteria"
"6481712380233a0021443317","2014","08","Archaea & Bacteria"
"6481712480233a00214436d7","2015","08","Archaea & Bacteria"
"6481712980233a0021444650","2015","12","Archaea & Bacteria"
"647f14e36baa2e003f91206c","2015","08","Ascomycota"
"647f14e26baa2e003f911f90","2014","12","Ascomycota"
"655f7098ffe55200171fb661","1913","09","Ascomycota"
"647f14e26baa2e003f911e4a","2019","11","Ascomycota"
"655f4814ffe552001716c7d3","2021","12","Ascomycota"
"647f14e36baa2e003f9120ef","2015","08","Ascomycota"
"655f37dfffe552001712c6f9","2021","08","Ascomycota"
"6607a77df07164005c4e99d2","2022","04","Ascomycota"
"647f14e26baa2e003f911f33","2014","10","Ascomycota"
"647f14e36baa2e003f911fb7","2014","12","Ascomycota"
"647f14e26baa2e003f911f50","2014","10","Ascomycota"
"655f6c54ffe55200171eccdb","2019","11","Ascomycota"
"647f14e26baa2e003f911ee4","2014","01","Ascomycota"
"647f14e26baa2e003f911eab","2013","12","Ascomycota"
"655f7098ffe55200171fb686","1939","10","Ascomycota"
"647f14e36baa2e003f91201f","2015","08","Ascomycota"
"655f5635ffe55200171a524a","2023","04","Ascomycota"
"647f14e26baa2e003f911e80","2013","11","Ascomycota"
"655f3ef6ffe5520017149d42","2022","06","Ascomycota"
"647f14e26baa2e003f911e8f","2013","11","Ascomycota"
"647f14e26baa2e003f911f85","2014","12","Ascomycota"
"647f14e26baa2e003f911e83","2013","11","Ascomycota"
"655f6c55ffe55200171ecfa1","2019","11","Ascomycota"
"647f14e26baa2e003f911fac","2014","12","Ascomycota"
"655f7098ffe55200171fb65d","1913","10","Ascomycota"
"655f7098ffe55200171fb68b","1938","10","Ascomycota"
"647f14e26baa2e003f911e7e","2013","11","Ascomycota"
"647f14e36baa2e003f912075","2015","08","Ascomycota"
"647f14e26baa2e003f911f51","2014","10","Ascomycota"
"647f14e26baa2e003f911e9c","2013","11","Ascomycota"
"647f14e36baa2e003f9120cd","2015","08","Ascomycota"
"647f14e26baa2e003f911e87","2013","11","Ascomycota"
"655f7098ffe55200171fb60d","1934","08","Ascomycota"
"647f14e26baa2e003f911eaf","2013","12","Ascomycota"
"647f14e26baa2e003f911f68","2014","12","Ascomycota"
"655f36e4ffe5520017126eec","2018","08","Ascomycota"
"647f14e26baa2e003f911f24","2014","10","Ascomycota"
"6607a77df07164005c4e99d7","2022","04","Ascomycota"
"647f14e26baa2e003f911e86","2013","11","Ascomycota"
"647f14e26baa2e003f911e97","2013","11","Ascomycota"
"647f14e26baa2e003f911e48","2019","11","Ascomycota"
"655f5985ffe55200171b381a","2021","04","Ascomycota"
"647f14e36baa2e003f91205f","2015","08","Ascomycota"
"655f6c55ffe55200171ecf9b","2008","09","Ascomycota"
"655f2915ffe55200170e6aa0","1964","01","Ascomycota"
"647f14e36baa2e003f912068","2015","08","Ascomycota"
"655f58faffe55200171afa32","2022","01","Ascomycota"
"655f5165ffe5520017195857","2021","07","Ascomycota"
"647f14e26baa2e003f911f40","2014","10","Ascomycota"
"647f14e26baa2e003f911f4e","2014","10","Ascomycota"
"647f14e26baa2e003f911f2b","2014","10","Ascomycota"
"647f14e26baa2e003f911e5e","2020","03","Ascomycota"
"647f14e26baa2e003f911f96","2014","12","Ascomycota"
"655f2e68ffe55200170fdc8c","2023","01","Ascomycota"
"647f14e26baa2e003f911e58","2020","03","Ascomycota"
"655f2915ffe55200170e6af7","1963","12","Ascomycota"
"647f14e26baa2e003f911edd","2014","01","Ascomycota"
"6607a77df07164005c4e9939","2022","04","Ascomycota"
"647f14e26baa2e003f911f42","2014","10","Ascomycota"
"655f6426ffe55200171d6e54","1964","01","Ascomycota"
"647f14e26baa2e003f911f19","2014","10","Ascomycota"
"647f14e26baa2e003f911f6d","2014","12","Ascomycota"
"655f5dd8ffe55200171c1d57","1931","06","Ascomycota"
"647f14e26baa2e003f911ee2","2014","01","Ascomycota"
"655f56b5ffe55200171a7014","2020","08","Ascomycota"
"655f366fffe5520017124fb8","2022","01","Ascomycota"
"647f14e36baa2e003f9120a9","2015","08","Ascomycota"
"647f14e26baa2e003f911f45","2014","10","Ascomycota"
"647f14e36baa2e003f912010","2015","02","Ascomycota"
"647f14e36baa2e003f911fc1","2014","12","Ascomycota"
"647f14e26baa2e003f911e95","2013","11","Ascomycota"
"655f471effe5520017168845","2023","09","Ascomycota"
"647f14e26baa2e003f911e77","2013","11","Ascomycota"
"647f14e36baa2e003f911fe9","2015","02","Ascomycota"
"660828a1f0716400545d882f","2023","11","Ascomycota"
"647f14e26baa2e003f911f44","2014","10","Ascomycota"
"647f14e26baa2e003f911f0c","2014","10","Ascomycota"
"655f6c54ffe55200171eccb0","2019","11","Ascomycota"
"655f2915ffe55200170e6aa8","1964","01","Ascomycota"
"647f14e26baa2e003f911f18","2014","10","Ascomycota"
"647f14e36baa2e003f911ff4","2015","02","Ascomycota"
"647f14e36baa2e003f911fc5","2014","12","Ascomycota"
"647f14e26baa2e003f911e7c","2013","11","Ascomycota"
"6481719d80233a002145b458","2015","10","Ascomycota"
"647f14e36baa2e003f912026","2015","08","Ascomycota"
"655f525effe5520017199b5c","2022","02","Ascomycota"
"647f14e26baa2e003f911f61","2014","12","Ascomycota"
"647f14e36baa2e003f911fcd","2015","02","Ascomycota"
"647f14e36baa2e003f912095","2015","08","Ascomycota"
"647f14e36baa2e003f9120e9","2015","08","Ascomycota"
"647f14e26baa2e003f911ec8","2013","12","Ascomycota"
"655f6c56ffe55200171ed111","2019","11","Ascomycota"
"647f14e26baa2e003f911efa","2014","01","Ascomycota"
"647f14e26baa2e003f911e56","2020","03","Ascomycota"
"64520ef2d9db0801d6afcaad","2016","02","Ascomycota"
"6607d92df071640054529819","2023","12","Ascomycota"
"647f14e36baa2e003f912003","2015","02","Ascomycota"
"647f14e36baa2e003f912026","2015","08","Ascomycota"
"647f14e36baa2e003f912060","2015","08","Ascomycota"
"647f14e26baa2e003f911ee1","2014","01","Ascomycota"
"655f4922ffe552001717293d","2018","06","Basidiomycota"
"655f4c3dffe5520017180183","2021","08","Basidiomycota"
"655f43a8ffe552001715b08f","2021","05","Basidiomycota"
"655f2ae2ffe55200170eac6e","2018","02","Basidiomycota"
"655f46a3ffe5520017164f83","2022","06","Basidiomycota"
"655f4d79ffe5520017184e6b","2021","01","Basidiomycota"
"655f488dffe552001716f721","2020","02","Basidiomycota"
"655f4f33ffe552001718de46","2022","09","Basidiomycota"
"655f3d03ffe5520017140821","2019","07","Basidiomycota"
"655f41a0ffe5520017151e43","2023","03","Basidiomycota"
"66082ccbf0716400545e5487","2023","12","Basidiomycota"
"655f2d6effe55200170f701f","2021","11","Basidiomycota"
"655f33ffffe5520017117578","2019","06","Basidiomycota"
"655f2d73ffe55200170f83a1","2022","11","Basidiomycota"
"655f5c9cffe55200171be7f0","2023","04","Basidiomycota"
"655f3759ffe5520017129a87","2022","10","Basidiomycota"
"655f4631ffe55200171648e4","2021","09","Basidiomycota"
"655f3752ffe552001712818a","2022","06","Basidiomycota"
"655f46a6ffe5520017165997","2023","05","Basidiomycota"
"655f5b79ffe55200171babdc","2021","08","Basidiomycota"
"655f40bfffe552001714ff25","2023","08","Basidiomycota"
"655f2b70ffe55200170ed551","2022","02","Basidiomycota"
"655f50bdffe55200171919f6","2023","02","Basidiomycota"
"655f39a4ffe5520017132e3e","2023","04","Basidiomycota"
"655f572fffe55200171a8392","2021","06","Basidiomycota"
"655f2c87ffe55200170f33ec","2023","04","Basidiomycota"
"655f4ab2ffe5520017179cd1","2021","08","Basidiomycota"
"655f3a1bffe55200171362d0","2019","07","Basidiomycota"
"6608186df0716400545a835c","2021","04","Basidiomycota"
"655f4ab6ffe552001717a98b","2022","12","Basidiomycota"
"655f3addffe5520017137b1b","2021","05","Basidiomycota"
"655f4a31ffe5520017178380","2021","03","Basidiomycota"
"655f3c83ffe5520017140096","2021","08","Basidiomycota"
"6607a77df07164005c4e9ac4","2022","04","Basidiomycota"
"655f3b7affe5520017139863","2023","04","Basidiomycota"
"655f7098ffe55200171fb5c7","1906","10","Basidiomycota"
"655f543bffe55200171a1908","2023","03","Basidiomycota"
"655f46a3ffe5520017164f83","2022","06","Basidiomycota"
"655f3667ffe55200171235f5","2021","07","Basidiomycota"
"655f2df0ffe55200170fa2fc","2021","11","Basidiomycota"
"655f4a27ffe55200171761ad","2019","07","Basidiomycota"
"6607a77cf07164005c4e98c7","2022","04","Basidiomycota"
"655f3577ffe552001711ea3a","2022","09","Basidiomycota"
"655f4b42ffe552001717b75d","2022","04","Basidiomycota"
"655f3e4effe55200171456a2","2021","11","Basidiomycota"
"655f4001ffe552001714ea47","2021","08","Basidiomycota"
"655f37daffe552001712b5cd","2022","05","Basidiomycota"
"655f357effe5520017120185","2023","08","Basidiomycota"
"64524d84d9db0801d6b99139","2015","08","Basidiomycota"
"655f3addffe5520017137d3a","2021","04","Basidiomycota"
"655f4ebcffe552001718b3e6","2023","04","Basidiomycota"
"655f431cffe5520017156990","2021","06","Basidiomycota"
"655f3adbffe5520017137686","2021","06","Basidiomycota"
"655f2edcffe55200170ffa29","2018","07","Basidiomycota"
"655f3402ffe5520017118100","2023","04","Basidiomycota"
"6458ef1ca0a307002cfb783e","2011","04","Basidiomycota"
"655f4c3cffe552001717ff3a","2022","06","Basidiomycota"
"655f4921ffe55200171723b0","2019","06","Basidiomycota"
"655f5046ffe552001718fb6c","2020","11","Basidiomycota"
"655f3adfffe5520017138200","2021","06","Basidiomycota"
"655f5436ffe55200171a08bf","2023","09","Basidiomycota"
"655f5732ffe55200171a8f86","2021","04","Basidiomycota"
"655f50c2ffe5520017192a75","2023","08","Basidiomycota"
"655f35f0ffe5520017121cfe","2019","06","Basidiomycota"
"655f307dffe5520017105c21","2021","07","Basidiomycota"
"655f2eddffe55200170ffcd7","2020","08","Basidiomycota"
"655f2fd4ffe55200171032b7","2021","05","Basidiomycota"
"655f586bffe55200171ae48d","2022","11","Basidiomycota"
"655f39a1ffe55200171323c5","2022","12","Basidiomycota"
"6607c925f071640054513175","2023","11","Basidiomycota"
"655f347fffe552001711931e","2019","11","Basidiomycota"
"655f488dffe552001716f721","2020","02","Basidiomycota"
"655f42a2ffe5520017155063","2021","08","Basidiomycota"
"655f4cdfffe5520017183209","2023","06","Basidiomycota"
"655f3d89ffe5520017144523","2021","07","Basidiomycota"
"655f4723ffe552001716995a","2021","05","Basidiomycota"
"655f4457ffe552001715c60f","2022","11","Basidiomycota"
"6607a77ef07164005c4e9d25","2022","04","Basidiomycota"
"6607a77ef07164005c4e9d59","2022","04","Basidiomycota"
"655f42a3ffe5520017155467","2020","10","Basidiomycota"
"655f30fcffe5520017108914","2020","08","Basidiomycota"
"655f4a27ffe55200171761ad","2019","07","Basidiomycota"
"655f2f53ffe5520017101d9b","2023","06","Basidiomycota"
"655f4597ffe55200171606c3","2023","04","Basidiomycota"
"655f3e4fffe55200171458c7","2022","04","Basidiomycota"
"655f2eddffe55200170ffe71","2021","08","Basidiomycota"
"655f2aebffe55200170ec82d","2022","05","Basidiomycota"
"655f2aebffe55200170ecae6","2022","01","Basidiomycota"
"655f43a8ffe552001715b08f","2021","05","Basidiomycota"
"6607ce01f071640054518e60","2021","03","Basidiomycota"
"655f5b77ffe55200171ba6c2","2022","08","Basidiomycota"
"6607a77ef07164005c4e9d3c","2022","04","Basidiomycota"
"655f51d4ffe55200171960bc","2022","12","Basidiomycota"
"655f3577ffe552001711ea3a","2022","09","Basidiomycota"
"655f5a34ffe55200171b5123","2007","07","Basidiomycota"
"655f3385ffe552001711497b","2023","05","Basidiomycota"
"655f3d05ffe5520017140f41","2022","12","Basidiomycota"
"655f347fffe55200171193c5","2021","08","Basidiomycota"
"655f5987ffe55200171b3fa6","2022","05","Basidiomycota"
"655f50baffe5520017190ce5","2019","05","Basidiomycota"
"64525377d9db0801d6bbcfff","2023","01","Beetles"
"645252a0d9db0801d6baa4fa","2017","01","Beetles"
"653a53914b4b60006e34b4e1","2012","08","Beetles"
"655f3914ffe55200171301ea","2019","01","Beetles"
"64524d86d9db0801d6b99bcd","2016","12","Beetles"
"64525343d9db0801d6baaf94","2022","07","Beetles"
"64525377d9db0801d6bbd081","2023","01","Beetles"
"64525343d9db0801d6bab184","2022","07","Beetles"
"655f5351ffe552001719e1ca","2022","08","Beetles"
"64524d85d9db0801d6b99293","2008","10","Beetles"
"655f3083ffe5520017106f8d","2021","10","Beetles"
"655f4799ffe552001716b0a1","2021","03","Beetles"
"64524d86d9db0801d6b999cc","2010","05","Beetles"
"655f3b7dffe552001713a11d","2022","02","Beetles"
"655f3575ffe552001711e4f5","2021","07","Beetles"
"64524d85d9db0801d6b992fc","2012","05","Beetles"
"653a4cce4b4b60006e324a80","2017","07","Beetles"
"655f4cdbffe5520017182592","2022","07","Beetles"
"655f386bffe552001712d713","2019","07","Beetles"
"653ab23f9a3184000d62f4b3","2023","03","Beetles"
"66081463f07164005459cf83","2023","10","Beetles"
"64524d87d9db0801d6b99ce8","2014","04","Beetles"
"653a518f4b4b60006e33d8ba","2023","03","Beetles"
"6452536bd9db0801d6bb8d67","2022","05","Beetles"
"655f5c24ffe55200171bc081","2023","04","Beetles"
"655f56b4ffe55200171a6c2c","2023","06","Beetles"
"64524d85d9db0801d6b995fb","2016","09","Beetles"
"66082a38f0716400545dcc30","2022","06","Beetles"
"66082640f0716400545d235f","2023","11","Beetles"
"655f515fffe5520017194125","2022","10","Beetles"
"655f55a4ffe55200171a2a46","2018","06","Beetles"
"655f4f33ffe552001718dd1b","2023","05","Beetles"
"64524c62d9db0801d6b93f15","2016","08","Beetles"
"655f515dffe5520017193bef","2020","01","Beetles"
"655f4f33ffe552001718dd1b","2023","05","Beetles"
"64522c22d9db0801d6b675dd","2020","03","Beetles"
"655f330cffe55200171139de","2023","06","Beetles"
"655f4b46ffe552001717c5dc","2020","07","Beetles"
"653a4cce4b4b60006e3249ec","2016","03","Beetles"
"64524d85d9db0801d6b993b5","2016","09","Beetles"
"6608297bf0716400545dbb50","2023","12","Beetles"
"655f3200ffe552001710e99d","2022","05","Beetles"
"653a518f4b4b60006e33d8c4","2023","03","Beetles"
"64524d84d9db0801d6b990b8","2010","03","Beetles"
"64525371d9db0801d6bbafac","2022","11","Beetles"
"655f29b4ffe55200170ea453","2023","03","Beetles"
"64524d86d9db0801d6b99bd1","2016","12","Beetles"
"64524d85d9db0801d6b99322","2013","06","Beetles"
"655f4ab6ffe552001717a995","2023","07","Beetles"
"655f491fffe5520017171c58","2019","01","Beetles"
"655f5981ffe55200171b285c","2019","05","Beetles"
"653a4cce4b4b60006e3249f2","2016","04","Beetles"
"64524d86d9db0801d6b99a15","2013","05","Beetles"
"64524d84d9db0801d6b99105","2006","04","Beetles"
"655f3b80ffe552001713ac76","2006","06","Beetles"
"655f4ce5ffe55200171845a0","2022","05","Beetles"
"64525343d9db0801d6bab08e","2021","11","Beetles"
"64525344d9db0801d6bab3be","2022","05","Beetles"
"655f5982ffe55200171b2ba3","2022","05","Beetles"
"64525377d9db0801d6bbd022","2023","01","Beetles"
"655f3201ffe552001710ebc8","2018","04","Beetles"
"655f5635ffe55200171a5369","2022","05","Beetles"
"64525344d9db0801d6bab340","2022","07","Beetles"
"655f3f70ffe552001714ac17","2022","08","Beetles"
"64525377d9db0801d6bbcffc","2023","01","Beetles"
"66081c83f0716400545b2daa","2023","10","Beetles"
"64525361d9db0801d6bb538f","2022","04","Beetles"
"655f491effe5520017171bb3","2021","10","Beetles"
"64525344d9db0801d6bab4ac","2022","09","Beetles"
"655f2aedffe55200170ed148","2020","01","Beetles"
"655f5c9effe55200171bef36","2021","05","Beetles"
"64524d86d9db0801d6b9972d","2012","12","Beetles"
"64524d84d9db0801d6b99199","2016","04","Beetles"
"64524d86d9db0801d6b998d9","2011","08","Beetles"
"655f419effe552001715176b","2022","06","Beetles"
"64524d85d9db0801d6b993c8","2016","11","Beetles"
"655f2b76ffe55200170ee9db","2019","03","Beetles"
"655f2d04ffe55200170f6991","2023","06","Beetles"
"655f42a0ffe5520017154894","2021","07","Beetles"
"655f56b2ffe55200171a671e","2021","03","Beetles"
"655f4ce0ffe5520017183658","2019","04","Beetles"
"64525344d9db0801d6bab653","2022","09","Beetles"
"64524d86d9db0801d6b99884","2013","05","Beetles"
"653a4c554b4b60006e322648","2018","05","Beetles"
"655f2f58ffe5520017102dee","2022","02","Beetles"
"655f5730ffe55200171a869c","2021","05","Beetles"
"64525344d9db0801d6bab557","2022","09","Beetles"
"653a53914b4b60006e34b6fa","2010","08","Beetles"
"66081132f071640054596643","2019","11","Beetles"
"655f57c4ffe55200171ab7b7","2019","07","Beetles"
"655f2bfbffe55200170efd55","2020","10","Beetles"
"64524d85d9db0801d6b993ad","2016","08","Beetles"
"64522c22d9db0801d6b675e2","2020","03","Beetles"
"655f4796ffe552001716a8f1","2021","07","Beetles"
"655f3917ffe5520017130b52","2013","07","Beetles"
"655f46a3ffe5520017164f4a","2022","01","Beetles"
"64524d87d9db0801d6b99ce3","2014","04","Beetles"
"64524d86d9db0801d6b99b8e","2015","02","Beetles"
"655f429dffe5520017153fdc","2022","06","Beetles"
"655f2aecffe55200170ecb8b","2023","05","Beetles"
"645a2d6b0d1f13002f1d1887","2015","07","Bilvalves"
"645a83160d1f13005d3a8160","2022","05","Bilvalves"
"655f52d0ffe552001719b42c","2021","07","Bilvalves"
"6458ce5da0a307002cfae368","2016","10","Bilvalves"
"645ad13e0d1f13005d3bc3be","2016","10","Bilvalves"
"6458d68aa0a307002cfb055d","2021","10","Bilvalves"
"64586a0850d8d80059a6287c","2016","12","Bilvalves"
"6459182fa0a307002cfc2145","2022","06","Bilvalves"
"645a35c20d1f13002f1d3b09","2022","08","Bilvalves"
"64524d2dd9db0801d6b98467","2018","10","Bilvalves"
"65be5ec6cf4897005f7dc62d","2015","10","Bilvalves"
"645af8b60d1f13005d3c6d14","2018","07","Bilvalves"
"645967afa0a307002cfd7961","2020","04","Bilvalves"
"655f37d6ffe552001712aaa3","2014","05","Bilvalves"
"655f5042ffe552001718eeec","2023","08","Bilvalves"
"655f6d15ffe55200171f0b89","1975","01","Bilvalves"
"65be5ec6cf4897005f7dc5f3","2013","09","Bilvalves"
"64596fe4a0a307002cfd997d","2022","06","Bilvalves"
"5932f743-3d2e-4d0d-87d1-5dd6d23cdc06","2012","11","Bilvalves"
"c6e4d4fa-0ac2-4d2a-9641-b837531e6966","2012","11","Bilvalves"
"645a83160d1f13005d3a8160","2022","05","Bilvalves"
"655f6d15ffe55200171f0a7d","1980","01","Bilvalves"
"bf3fc2ed-ac62-4ed1-9ce7-9fcc6a9e16a2","2012","11","Bilvalves"
"be4a979a-1b59-4419-a5ea-adcba2ea7595","2007","9","Bilvalves"
"3eea6a31-28e0-4fc3-b06a-310f0fa06236","2012","11","Bilvalves"
"995fec7c-3c0d-4d73-8b5c-ee639e785352","1996","10","Bilvalves"
"645a83160d1f13005d3a8160","2022","05","Bilvalves"
"645b516e0d1f1300703ce5fb","2022","06","Bilvalves"
"655f56b7ffe55200171a7877","2019","07","Bilvalves"
"64598e5ca0a307002cfe1f6d","2015","07","Bilvalves"
"65be5ec8cf4897005f7dcacc","2020","10","Bilvalves"
"995fec7c-3c0d-4d73-8b5c-ee639e785352","1996","10","Bilvalves"
"645a40db0d1f13002f1d6d5c","2017","01","Bilvalves"
"645c7cf0e5ab360044c1ecf3","2016","07","Bilvalves"
"655f41a4ffe5520017152c3e","2023","04","Bilvalves"
"645a22500d1f13002f1cebd8","2018","05","Bilvalves"
"645b29280d1f1300703c41b0","2022","06","Bilvalves"
"6481717880233a00214540e3","2015","02","Bilvalves"
"28ac2820-7ad6-4ba3-a684-d805937e14da","2012","11","Bilvalves"
"645964e9a0a307002cfd676b","2016","08","Bilvalves"
"645a49480d1f13002f1d8f18","2016","12","Bilvalves"
"655f51d5ffe55200171963b3","2021","04","Bilvalves"
"64592b5ba0a307002cfc7932","2021","03","Bilvalves"
"645ad6d40d1f13005d3be1af","2021","04","Bilvalves"
"5f68614d-dd20-4902-81f5-2bdf56300d56","2007","9","Bilvalves"
"3eea6a31-28e0-4fc3-b06a-310f0fa06236","2012","11","Bilvalves"
"645aace20d1f13005d3b2a91","2016","11","Bilvalves"
"645b656d0d1f1300703d3ab9","2022","05","Bilvalves"
"645ab8130d1f13005d3b558a","2017","01","Bilvalves"
"645b012b0d1f13005d3c86b5","2017","03","Bilvalves"
"645b7c5a0d1f1300703d992c","2022","05","Bilvalves"
"655f2b75ffe55200170ee868","2023","06","Bilvalves"
"655f3adaffe55200171372c0","2021","09","Bilvalves"
"655f29b4ffe55200170ea48c","2017","10","Bilvalves"
"655f5632ffe55200171a486c","2023","07","Bilvalves"
"655f4d82ffe5520017186a3d","2022","06","Bilvalves"
"64590509a0a307002cfbd218","2022","08","Bilvalves"
"655f4453ffe552001715b926","2022","08","Bilvalves"
"645b04090d1f13005d3c9a3d","2016","06","Bilvalves"
"6458ff88a0a307002cfbb45e","2021","10","Bilvalves"
"64597567a0a307002cfdb6b8","2021","08","Bilvalves"
"645c6072e5ab360044c17c0d","2021","02","Bilvalves"
"645a7aaf0d1f13005d3a548c","2018","07","Bilvalves"
"655f6d15ffe55200171f0b8b","1978","01","Bilvalves"
"655f459bffe55200171614ce","2019","09","Bilvalves"
"62a305f0-b3d7-47ae-b2c0-68540299e089","2007","9","Bilvalves"
"6481717880233a0021454036","2015","02","Bilvalves"
"645a43980d1f13002f1d73fb","2017","01","Bilvalves"
"65be5ec5cf4897005f7dc4b3","2012","06","Bilvalves"
"6481717880233a00214540b0","2015","02","Bilvalves"
"645a2aa30d1f13002f1d0e07","2016","12","Bilvalves"
"655f3753ffe5520017128463","2023","08","Bilvalves"
"21b4cf80-b4fd-45c1-b2fc-875a81dd175e","2012","11","Bilvalves"
"65be5ec6cf4897005f7dc602","2020","07","Bilvalves"
"032a54a7-e1fc-4041-aaf9-8e549a878cdd","2012","11","Bilvalves"
"655f5de5ffe55200171c1e54","1991","11","Bilvalves"
"645928a7a0a307002cfc6e98","2022","06","Bilvalves"
"64596fe5a0a307002cfd9bd1","2018","07","Bilvalves"
"655f3913ffe552001712fd16","2021","08","Bilvalves"
"655f2df7ffe55200170fbb3e","2021","08","Bilvalves"
"6481717480233a00214531f9","2017","02","Bilvalves"
"65be5ec6cf4897005f7dc6b3","2020","08","Bilvalves"
"f5562248-61f5-47c9-96aa-62c8a304a3a6","2007","9","Bilvalves"
"6481717480233a00214531cd","2015","02","Bilvalves"
"655f2ed7ffe55200170feabd","2012","09","Bilvalves"
"645b62a40d1f1300703d2a32","2020","08","Bilvalves"
"645a084fa6de000056992866","2017","03","Bilvalves"
"655f6d15ffe55200171f0b2e","1975","05","Bilvalves"
"eafb5037-5b27-4632-8ab8-77f8dec33e0e","2007","9","Bilvalves"
"655f39a6ffe5520017133427","2020","09","Bilvalves"
"65be5ec5cf4897005f7dc579","2014","10","Bilvalves"
"6481717880233a00214540c2","2015","02","Bilvalves"
"645a17370d1f13002f1cb789","2022","06","Bilvalves"
"64595f66a0a307002cfd5838","2020","08","Bilvalves"
"65be5ec6cf4897005f7dc602","2020","07","Bilvalves"
"6459a1dba0a307002cfe6e28","2022","05","Bilvalves"
"645a3b600d1f13002f1d55cb","2018","07","Bilvalves"
"645b48a80d1f1300703cc1bf","2021","02","Bilvalves"
"64524d2dd9db0801d6b98467","2018","10","Bilvalves"
"655f58faffe55200171af796","2021","10","Bilvalves"
"65bca7f5cf48970047496d3b","2014","03","Birds"
"645b70e10d1f1300703d66fe","2014","10","Birds"
"653c22ff9a3184000dcf9011","2021","04","Birds"
"653c57ef9a3184000de09b9b","2021","01","Birds"
"653b72639a3184000d9c39d3","2016","04","Birds"
"65bb8ca2cf4897002620ce13","2020","04","Birds"
"6559bbc2c44a090015afabce","2022","02","Birds"
"65ae2291666d79008bb5d101","1996","02","Birds"
"653ad6ab9a3184000d6e7866","2019","12","Birds"
"653b92d79a3184000da57f21","2019","09","Birds"
"653aed7e9a3184000d75b0ad","2012","07","Birds"
"653bcfdf9a3184000db76e99","2020","04","Birds"
"653b0ac99a3184000d7e5ee3","2018","12","Birds"
"653b48599a3184000d901ceb","2019","10","Birds"
"653bb5169a3184000daf94f6","2019","10","Birds"
"653b0cb59a3184000d7ef296","2015","04","Birds"
"653af3989a3184000d77491d","1999","06","Birds"
"653be1939a3184000dbca220","1996","12","Birds"
"653bc16d9a3184000db313e2","2016","04","Birds"
"653b96009a3184000da675a0","2016","11","Birds"
"65ae220c666d79008bb5bdcd","2010","10","Birds"
"6559edccc44a090015c0f4fb","2022","09","Birds"
"653be42e9a3184000dbd4296","2020","07","Birds"
"653afda89a3184000d7a2c2b","2020","03","Birds"
"653bb9139a3184000db0bb6e","2015","10","Birds"
"655a52f6c44a090015e23bf8","2023","07","Birds"
"653abceb9a3184000d6654f5","2020","11","Birds"
"6559e1eec44a090015bcc6ce","2022","07","Birds"
"655a313dc44a090015d75874","2023","03","Birds"
"653ad1029a3184000d6c9d15","2019","10","Birds"
"653af82d9a3184000d789c98","2019","10","Birds"
"653bf3719a3184000dc1023c","2018","04","Birds"
"655a1589c44a090015cdf52c","2023","01","Birds"
"6559ad86c44a090015aadda4","2022","01","Birds"
"655a166cc44a090015ce3685","2023","01","Birds"
"653c58cf9a3184000de0e978","2021","01","Birds"
"6559db4fc44a090015ba9d6c","2022","06","Birds"
"653b58889a3184000d946391","1999","10","Birds"
"655a43bec44a090015dd0046","2023","05","Birds"
"6559d3d8c44a090015b808e0","2022","05","Birds"
"653c44bf9a3184000dda2c5c","2021","03","Birds"
"6559eb95c44a090015c02280","2022","09","Birds"
"653b98989a3184000da7370e","2020","12","Birds"
"653b28b19a3184000d871930","1998","08","Birds"
"65bcc1a0cf489700474f0acf","2020","01","Birds"
"65bb9defcf4897002622a7bf","2021","03","Birds"
"6559e09dc44a090015bc54be","2022","07","Birds"
"65bcb3bfcf489700474c044a","2016","06","Birds"
"653b31b09a3184000d89d9da","2020","10","Birds"
"653ab8d09a3184000d6524a2","2022","08","Birds"
"653c1fca9a3184000dce6956","2021","02","Birds"
"655a369fc44a090015d92976","2023","04","Birds"
"655a2589c44a090015d344ed","2023","02","Birds"
"65bcc101cf489700474efd66","2019","12","Birds"
"6559c908c44a090015b44925","2022","04","Birds"
"653bbc409a3184000db184b9","2020","06","Birds"
"653b34e49a3184000d8ae2f8","2010","03","Birds"
"653c20b69a3184000dcec906","2021","07","Birds"
"655a1b60c44a090015cfd8ef","2023","01","Birds"
"65bbb665cf489700262662da","2020","03","Birds"
"65bcc1aecf489700474f29bc","2022","01","Birds"
"653bd8b89a3184000db9f6bf","2019","06","Birds"
"653bfda39a3184000dc3ed56","2020","08","Birds"
"653bff239a3184000dc45b9a","2019","03","Birds"
"653c410d9a3184000dd8e7a0","2021","04","Birds"
"6559dc25c44a090015bad0b5","2022","06","Birds"
"655a2277c44a090015d22d0f","2023","02","Birds"
"653abe6b9a3184000d66d927","2020","12","Birds"
"653bdbdb9a3184000dbaf7c8","2017","12","Birds"
"653afafd9a3184000d796ef1","2017","05","Birds"
"655a34d4c44a090015d88ea3","2023","03","Birds"
"653b51249a3184000d923ebc","2019","11","Birds"
"653be9289a3184000dbe88ab","2016","09","Birds"
"653ba48b9a3184000daaa669","2018","04","Birds"
"653b2cad9a3184000d886ccb","2020","04","Birds"
"65bbbbe8cf489700262760f8","2020","04","Birds"
"653bcab89a3184000db5e59a","2015","01","Birds"
"653b1e439a3184000d83f6d3","2020","10","Birds"
"653ad3dd9a3184000d6d8f13","2016","01","Birds"
