"taxaSubGroup","year","month","occCount"
"Other animals","2017","6",65
"Other animals","2017","7",73
"Other animals","2017","8",31
"Other animals","2017","9",43
"Other animals","2017","10",37
"Other animals","2017","11",42
"Other animals","2017","12",55
"Other animals","2018","1",57
"Other animals","2018","2",37
"Other animals","2018","3",71
"Other animals","2018","4",74
"Other animals","2018","5",57
"Other animals","2018","6",61
"Other animals","2018","7",79
"Other animals","2018","8",75
"Other animals","2018","9",39
"Other animals","2018","10",35
"Other animals","2018","11",31
"Other animals","2018","12",22
"Other animals","2019","1",11
"Other animals","2019","2",37
"Other animals","2019","3",31
"Other animals","2019","4",38
"Other animals","2019","5",51
"Other animals","2019","6",14
"Other animals","2019","7",19
"Other animals","2019","8",13
"Other animals","2019","9",19
"Other animals","2019","10",16
"Other animals","2019","11",4
"Other animals","2019","12",15
"Other animals","2020","1",31
"Other animals","2020","2",21
"Other animals","2020","3",21
"Other animals","2020","4",83
"Other animals","2020","5",38
"Other animals","2020","6",13
"Other animals","2020","7",23
"Other animals","2020","8",12
"Other animals","2020","9",39
"Other animals","2020","10",36
"Other animals","2020","11",26
"Other animals","2020","12",11
"Other animals","2021","1",4
"Other animals","2021","2",100
"Other animals","2021","3",35
"Other animals","2021","4",91
"Other animals","2021","5",17
"Other animals","2021","6",13
"Other animals","2021","7",1
"Other animals","2021","8",51
"Other animals","2021","9",32
"Other animals","2021","10",105
"Other animals","2021","11",39
"Other animals","2021","12",71
"Other animals","2022","1",14
"Other animals","2022","2",114
"Other animals","2022","3",64
"Other animals","2022","4",375
"Other animals","2022","5",60
"Other animals","2022","6",176
"Other animals","2022","7",32
"Other animals","2022","8",161
"Other animals","2022","9",82
"Other animals","2022","10",93
"Other animals","2022","11",55
"Other animals","2022","12",144
"Other animals","2023","1",32
"Other animals","2023","2",37
"Other animals","2023","3",26
"Other animals","2023","4",90
"Other animals","2023","5",64
"Other animals","2023","6",13
"Other animals","2023","7",30
"Other animals","2023","8",15
"Other animals","2023","9",180
"Other animals","2023","10",8
"Other animals","2023","11",18
"Other animals","2023","12",37
"Other animals","2024","1",2
"Other animals","2024","2",10
"Other animals","2024","3",12
"Other animals","2024","4",9
"Other animals","2024","5",5
"Other animals","2024","6",16
"Other animals","2024","7",4
"Other animals",,,539
"Other arthropods","1922","6",1
"Other arthropods","1922","8",1
"Other arthropods","1963","5",1
"Other arthropods","1973","6",1
"Other arthropods","1981","7",2
"Other arthropods","1981","8",1
"Other arthropods","1988","5",1
"Other arthropods","1997","11",4
"Other arthropods","1997","12",1
"Other arthropods","1998","8",1
"Other arthropods","1998","10",2
"Other arthropods","1999","3",11
"Other arthropods","1999","4",6
"Other arthropods","1999","6",3
"Other arthropods","2000","1",1
"Other arthropods","2000","2",1
"Other arthropods","2000","5",2
"Other arthropods","2000","8",1
"Other arthropods","2000","12",1
"Other arthropods","2001","2",1
"Other arthropods","2001","5",1
"Other arthropods","2001","7",4
"Other arthropods","2001","8",1
"Other arthropods","2002","1",3
"Other arthropods","2002","3",3
"Other arthropods","2002","9",1
"Other arthropods","2003","1",1
"Other arthropods","2003","8",1
"Other arthropods","2004","6",10
"Other arthropods","2004","8",1
"Other arthropods","2005","4",2
"Other arthropods","2005","10",1
"Other arthropods","2005","11",3
"Other arthropods","2005","12",4
"Other arthropods","2006","1",4
"Other arthropods","2006","5",1
"Other arthropods","2006","6",4
"Other arthropods","2006","7",7
"Other arthropods","2006","8",7
"Other arthropods","2006","9",6
"Other arthropods","2006","11",5
"Other arthropods","2007","1",3
"Other arthropods","2007","4",1
"Other arthropods","2007","5",5
"Other arthropods","2007","6",40
"Other arthropods","2007","7",3
"Other arthropods","2007","9",1
"Other arthropods","2007","10",1
"Other arthropods","2007","12",1
"Other arthropods","2008","1",4
"Other arthropods","2008","2",1
"Other arthropods","2008","3",1
"Other arthropods","2008","5",1
"Other arthropods","2008","6",1
"Other arthropods","2008","7",1
"Other arthropods","2009","3",1
"Other arthropods","2009","4",18
"Other arthropods","2009","5",12
"Other arthropods","2009","6",15
"Other arthropods","2009","7",12
"Other arthropods","2009","8",8
"Other arthropods","2009","9",8
"Other arthropods","2009","10",13
"Other arthropods","2009","11",2
"Other arthropods","2009","12",14
"Other arthropods","2010","1",1
"Other arthropods","2010","2",3
"Other arthropods","2010","4",2
"Other arthropods","2010","5",4
"Other arthropods","2010","6",2
"Other arthropods","2010","7",1
"Other arthropods","2010","8",12
"Other arthropods","2010","9",1
"Other arthropods","2010","10",3
"Other arthropods","2010","11",1
"Other arthropods","2011","1",1
"Other arthropods","2011","3",1
"Other arthropods","2011","4",16
"Other arthropods","2011","5",3
"Other arthropods","2011","6",5
"Other arthropods","2011","7",4
"Other arthropods","2011","9",1
"Other arthropods","2011","10",2
"Other arthropods","2012","1",1
"Other arthropods","2012","2",1
"Other arthropods","2012","3",1
"Other arthropods","2012","4",3
"Other arthropods","2012","5",4
"Other arthropods","2012","6",4
"Other arthropods","2012","7",2
"Other arthropods","2012","9",3
"Other arthropods","2012","11",2
"Other arthropods","2012","12",3
"Other arthropods","2013","1",12
"Other arthropods","2013","2",8
"Other arthropods","2013","3",5
"Other arthropods","2013","4",5
"Other arthropods","2013","5",20
"Other arthropods","2013","6",19
"Other arthropods","2013","7",6
"Other arthropods","2013","9",3
"Other arthropods","2013","10",15
"Other arthropods","2013","11",20
"Other arthropods","2013","12",3
"Other arthropods","2014","1",10
"Other arthropods","2014","2",9
"Other arthropods","2014","3",1
"Other arthropods","2014","4",16
"Other arthropods","2014","5",14
"Other arthropods","2014","6",14
"Other arthropods","2014","7",22
"Other arthropods","2014","8",12
"Other arthropods","2014","9",1
"Other arthropods","2014","10",9
"Other arthropods","2014","11",2
"Other arthropods","2015","1",2
"Other arthropods","2015","2",1
"Other arthropods","2015","3",25
"Other arthropods","2015","4",28
"Other arthropods","2015","5",3
"Other arthropods","2015","6",11
"Other arthropods","2015","7",8
"Other arthropods","2015","8",5
"Other arthropods","2015","9",5
"Other arthropods","2015","10",9
"Other arthropods","2015","11",40
"Other arthropods","2015","12",84
"Other arthropods","2016","1",70
"Other arthropods","2016","2",52
"Other arthropods","2016","3",45
"Other arthropods","2016","4",56
"Other arthropods","2016","5",26
"Other arthropods","2016","6",45
"Other arthropods","2016","7",4
"Other arthropods","2016","8",14
"Other arthropods","2016","9",10
"Other arthropods","2016","10",64
"Other arthropods","2016","11",5
"Other arthropods","2016","12",13
"Other arthropods","2017","1",57
"Other arthropods","2017","2",26
"Other arthropods","2017","3",47
"Other arthropods","2017","4",55
"Other arthropods","2017","5",62
"Other arthropods","2017","6",50
"Other arthropods","2017","7",56
"Other arthropods","2017","8",27
"Other arthropods","2017","9",29
"Other arthropods","2017","10",20
"Other arthropods","2017","11",19
"Other arthropods","2017","12",32
"Other arthropods","2018","1",54
"Other arthropods","2018","2",50
"Other arthropods","2018","3",110
"Other arthropods","2018","4",103
"Other arthropods","2018","5",96
"Other arthropods","2018","6",72
"Other arthropods","2018","7",107
"Other arthropods","2018","8",57
"Other arthropods","2018","9",22
"Other arthropods","2018","10",23
"Other arthropods","2018","11",19
"Other arthropods","2018","12",20
"Other arthropods","2019","1",15
"Other arthropods","2019","2",20
"Other arthropods","2019","3",42
"Other arthropods","2019","4",43
"Other arthropods","2019","5",50
"Other arthropods","2019","6",59
"Other arthropods","2019","7",65
"Other arthropods","2019","8",45
"Other arthropods","2019","9",50
"Other arthropods","2019","10",45
"Other arthropods","2019","11",22
"Other arthropods","2019","12",18
"Other arthropods","2020","1",6
"Other arthropods","2020","2",17
"Other arthropods","2020","3",11
"Other arthropods","2020","4",28
"Other arthropods","2020","5",31
"Other arthropods","2020","6",23
"Other arthropods","2020","7",21
"Other arthropods","2020","8",31
"Other arthropods","2020","9",37
"Other arthropods","2020","10",37
"Other arthropods","2020","11",13
"Other arthropods","2020","12",12
"Other arthropods","2021","1",5
"Other arthropods","2021","2",16
"Other arthropods","2021","3",19
"Other arthropods","2021","4",34
"Other arthropods","2021","5",32
"Other arthropods","2021","6",27
"Other arthropods","2021","7",17
"Other arthropods","2021","8",73
"Other arthropods","2021","9",84
"Other arthropods","2021","10",36
"Other arthropods","2021","11",160
"Other arthropods","2021","12",11
"Other arthropods","2022","1",24
"Other arthropods","2022","2",10
"Other arthropods","2022","3",42
"Other arthropods","2022","4",122
"Other arthropods","2022","5",158
"Other arthropods","2022","6",60
"Other arthropods","2022","7",134
"Other arthropods","2022","8",84
"Other arthropods","2022","9",70
"Other arthropods","2022","10",62
"Other arthropods","2022","11",18
"Other arthropods","2022","12",6
"Other arthropods","2023","1",6
"Other arthropods","2023","2",58
"Other arthropods","2023","3",629
"Other arthropods","2023","4",87
"Other arthropods","2023","5",163
"Other arthropods","2023","6",96
"Other arthropods","2023","7",1979
"Other arthropods","2023","8",1435
"Other arthropods","2023","9",914
"Other arthropods","2023","10",76
"Other arthropods","2023","11",1176
"Other arthropods","2023","12",20
"Other arthropods","2024","1",13
"Other arthropods","2024","2",23
"Other arthropods","2024","3",23
"Other arthropods","2024","4",95
"Other arthropods","2024","5",55
"Other arthropods","2024","6",80
"Other arthropods","2024","7",28
"Other arthropods",,,690
"Other fungi","1970","1",2
"Other fungi","1970","10",1
"Other fungi","1995","8",1
"Other fungi","1997","6",1
"Other fungi","1997","7",1
"Other fungi","2004","5",2
"Other fungi","2004","6",4
"Other fungi","2004","7",3
"Other fungi","2004","8",1
"Other fungi","2004","9",1
"Other fungi","2004","10",1
"Other fungi","2004","11",1
"Other fungi","2004","12",2
"Other fungi","2005","1",1
"Other fungi","2005","5",5
"Other fungi","2005","7",1
"Other fungi","2005","11",1
"Other fungi","2006","10",1
"Other fungi","2007","9",2
"Other fungi","2008","2",1
"Other fungi","2009","7",1
"Other fungi","2009","8",4
"Other fungi","2009","10",2
"Other fungi","2010","6",6
"Other fungi","2012","12",1
"Other fungi","2013","3",2
"Other fungi","2013","11",1
"Other fungi","2014","2",4
"Other fungi","2014","4",2
"Other fungi","2014","6",3
"Other fungi","2014","12",8
"Other fungi","2015","2",1
"Other fungi","2015","8",2
"Other fungi","2016","6",3
"Other fungi","2016","9",1
"Other fungi","2016","10",5
"Other fungi","2016","11",8
"Other fungi","2016","12",6
"Other fungi","2017","1",8
"Other fungi","2017","4",8
"Other fungi","2017","7",8
"Other fungi","2017","9",9
"Other fungi","2018","4",1
"Other fungi","2018","11",1
"Other fungi","2019","3",2
"Other fungi","2019","7",1
"Other fungi","2019","9",1
"Other fungi","2019","11",2
"Other fungi","2019","12",1
"Other fungi","2020","2",18
"Other fungi","2020","3",14
"Other fungi","2020","4",23
"Other fungi","2020","5",15
"Other fungi","2020","6",12
"Other fungi","2020","7",5
"Other fungi","2020","8",4
"Other fungi","2020","9",8
"Other fungi","2020","10",3
"Other fungi","2020","12",2
"Other fungi","2021","3",10
"Other fungi","2021","4",2
"Other fungi","2021","8",19
"Other fungi","2021","9",71
"Other fungi","2021","10",40
"Other fungi","2021","11",17
"Other fungi","2022","1",2
"Other fungi","2022","3",1
"Other fungi","2022","4",46
"Other fungi","2022","5",22
"Other fungi","2022","6",9
"Other fungi","2022","7",54
"Other fungi","2022","8",13
"Other fungi","2022","9",2
"Other fungi","2023","3",1
"Other fungi","2023","6",3
"Other fungi","2023","7",3
"Other fungi","2023","8",4
"Other fungi","2023","9",4
"Other fungi","2023","10",1
"Other fungi","2023","11",2
"Other fungi","2023","12",2
"Other fungi",,,107
"Other insects","0001","11",18
"Other insects","0109","6",36
"Other insects","0109","8",9
"Other insects","0109","9",27
"Other insects","0110","4",58
"Other insects","0110","6",41
"Other insects","0110","8",41
"Other insects","0110","10",35
"Other insects","1837","5",1
"Other insects","1891","7",1
"Other insects","1900","1",5
"Other insects","1904","7",2
"Other insects","1905","3",1
"Other insects","1905","6",1
"Other insects","1907","3",1
"Other insects","1907","5",1
"Other insects","1907","6",1
"Other insects","1907","7",2
"Other insects","1907","8",11
"Other insects","1907","9",13
"Other insects","1907","10",5
"Other insects","1907","11",11
"Other insects","1907","12",6
"Other insects","1908","1",37
"Other insects","1908","2",35
"Other insects","1908","3",1
"Other insects","1908","9",2
"Other insects","1909","1",2
"Other insects","1909","3",1
"Other insects","1909","5",2
"Other insects","1909","6",1
"Other insects","1909","7",1
"Other insects","1909","8",5
"Other insects","1909","10",1
"Other insects","1909","11",1
"Other insects","1910","1",7
"Other insects","1910","5",2
"Other insects","1910","7",1
"Other insects","1911","1",17
"Other insects","1911","4",1
"Other insects","1911","5",2
"Other insects","1911","7",22
"Other insects","1911","8",3
"Other insects","1911","9",2
"Other insects","1911","10",1
"Other insects","1911","11",1
"Other insects","1911","12",38
"Other insects","1912","4",1
"Other insects","1912","5",6
"Other insects","1912","6",1
"Other insects","1912","7",3
"Other insects","1912","8",2
"Other insects","1918","1",3
"Other insects","1918","7",1
"Other insects","1918","10",1
"Other insects","1923","6",1
"Other insects","1924","11",1
"Other insects","1926","6",3
"Other insects","1927","2",2
"Other insects","1927","4",1
"Other insects","1928","1",1
"Other insects","1928","7",1
"Other insects","1929","6",1
"Other insects","1929","9",3
"Other insects","1932","4",2
"Other insects","1932","5",3
"Other insects","1932","6",7
"Other insects","1933","9",1
"Other insects","1934","5",10
"Other insects","1934","6",11
"Other insects","1934","7",2
"Other insects","1935","10",2
"Other insects","1938","8",1
"Other insects","1939","6",1
"Other insects","1941","11",1
"Other insects","1942","9",1
"Other insects","1945","3",1
"Other insects","1947","8",1
"Other insects","1947","9",1
"Other insects","1949","8",1
"Other insects","1952","5",1
"Other insects","1957","10",1
"Other insects","1958","1",1
"Other insects","1958","11",2
"Other insects","1959","3",1
"Other insects","1959","5",1
"Other insects","1959","6",3
"Other insects","1959","10",1
"Other insects","1959","11",3
"Other insects","1960","3",4
"Other insects","1960","5",4
"Other insects","1960","6",5
"Other insects","1960","10",13
"Other insects","1960","11",8
"Other insects","1960","12",2
"Other insects","1961","1",1
"Other insects","1961","3",4
"Other insects","1961","4",1
"Other insects","1961","5",2
"Other insects","1961","6",1
"Other insects","1961","10",3
"Other insects","1961","11",4
"Other insects","1962","1",1
"Other insects","1962","2",1
"Other insects","1962","3",2
"Other insects","1962","4",1
"Other insects","1962","5",2
"Other insects","1962","7",2
"Other insects","1963","4",1
"Other insects","1963","12",2
"Other insects","1964","1",1
"Other insects","1964","10",2
"Other insects","1965","1",16
"Other insects","1965","4",2
"Other insects","1965","7",2
"Other insects","1965","11",1
"Other insects","1966","2",1
"Other insects","1966","6",1
"Other insects","1966","7",4
"Other insects","1966","8",1
"Other insects","1966","11",6
"Other insects","1967","9",2
"Other insects","1968","3",3
"Other insects","1968","6",3
"Other insects","1968","7",2
"Other insects","1968","8",2
"Other insects","1968","10",2
"Other insects","1968","11",3
"Other insects","1969","4",3
"Other insects","1969","6",6
"Other insects","1969","9",1
"Other insects","1970","1",24834
"Other insects","1970","6",11
"Other insects","1970","7",9
"Other insects","1970","10",1
"Other insects","1971","3",1
"Other insects","1971","6",1
"Other insects","1971","7",1
"Other insects","1971","8",2
"Other insects","1971","9",1
"Other insects","1971","11",4
"Other insects","1972","5",5
"Other insects","1972","8",3
"Other insects","1972","11",2
"Other insects","1973","6",1
"Other insects","1973","8",2
"Other insects","1973","10",2
"Other insects","1974","4",4
"Other insects","1974","5",2
"Other insects","1974","6",2
"Other insects","1975","8",1
"Other insects","1976","3",1
"Other insects","1976","5",2
"Other insects","1976","10",2
"Other insects","1977","11",1
"Other insects","1978","2",4
"Other insects","1978","8",1
"Other insects","1978","10",2
"Other insects","1979","1",1
"Other insects","1979","5",1
"Other insects","1979","6",4
"Other insects","1979","11",2
"Other insects","1980","1",13
"Other insects","1980","4",2
"Other insects","1980","5",1
"Other insects","1980","6",5
"Other insects","1980","7",2
"Other insects","1980","8",11
"Other insects","1981","4",8
"Other insects","1981","7",2
"Other insects","1981","8",2
"Other insects","1981","10",7
"Other insects","1982","1",5
"Other insects","1982","2",2
"Other insects","1982","3",3
"Other insects","1982","5",4
"Other insects","1982","6",2
"Other insects","1982","7",4
"Other insects","1982","8",1
"Other insects","1982","10",3
"Other insects","1982","11",1
"Other insects","1983","4",3
"Other insects","1983","5",3
"Other insects","1983","7",1
"Other insects","1983","8",3
"Other insects","1983","10",5
"Other insects","1983","11",2
"Other insects","1983","12",2
"Other insects","1984","2",2
"Other insects","1984","4",1
"Other insects","1984","5",2
"Other insects","1984","6",2
"Other insects","1984","7",20
"Other insects","1984","8",8
"Other insects","1984","9",6
"Other insects","1984","10",1
"Other insects","1984","11",2
"Other insects","1984","12",3
"Other insects","1985","1",3
"Other insects","1985","2",2
"Other insects","1985","3",3
"Other insects","1985","5",1
"Other insects","1985","6",10
"Other insects","1985","7",17
"Other insects","1985","8",1
"Other insects","1985","9",6
"Other insects","1985","10",7
"Other insects","1985","11",1
"Other insects","1985","12",2
"Other insects","1986","1",2
"Other insects","1986","5",14
"Other insects","1986","6",8
"Other insects","1986","7",22
"Other insects","1986","8",8
"Other insects","1986","9",8
"Other insects","1986","10",3
"Other insects","1986","11",10
"Other insects","1986","12",6
"Other insects","1987","1",1
"Other insects","1987","2",1
"Other insects","1987","3",7
"Other insects","1987","4",7
"Other insects","1987","5",6
"Other insects","1987","6",6
"Other insects","1987","7",6
"Other insects","1987","8",8
"Other insects","1987","9",6
"Other insects","1987","10",6
"Other insects","1987","11",2
"Other insects","1988","1",2
"Other insects","1988","3",1
"Other insects","1988","4",11
"Other insects","1988","5",3
"Other insects","1988","6",5
"Other insects","1988","7",9
"Other insects","1988","8",13
"Other insects","1988","9",4
"Other insects","1988","10",13
"Other insects","1988","11",2
"Other insects","1988","12",11
"Other insects","1989","1",7
"Other insects","1989","2",6
"Other insects","1989","3",17
"Other insects","1989","4",29
"Other insects","1989","5",4
"Other insects","1989","6",80
"Other insects","1989","7",90
"Other insects","1989","8",403
"Other insects","1989","9",402
"Other insects","1989","10",440
"Other insects","1989","11",392
"Other insects","1989","12",325
"Other insects","1990","1",205
"Other insects","1990","2",86
"Other insects","1990","3",89
"Other insects","1990","4",87
"Other insects","1990","5",131
"Other insects","1990","6",85
"Other insects","1990","7",33
"Other insects","1990","8",41
"Other insects","1990","9",4
"Other insects","1990","10",12
"Other insects","1990","11",3
"Other insects","1990","12",1
"Other insects","1991","1",4
"Other insects","1991","2",7
"Other insects","1991","3",13
"Other insects","1991","4",29
"Other insects","1991","5",52
"Other insects","1991","6",36
"Other insects","1991","7",172
"Other insects","1991","8",63
"Other insects","1991","9",7
"Other insects","1991","10",63
"Other insects","1991","11",11
"Other insects","1991","12",6
"Other insects","1992","1",63
"Other insects","1992","2",5
"Other insects","1992","3",1
"Other insects","1992","4",10
"Other insects","1992","5",8
"Other insects","1992","6",23
"Other insects","1992","7",20
"Other insects","1992","8",25
"Other insects","1992","9",10
"Other insects","1992","10",3
"Other insects","1992","11",7
"Other insects","1992","12",2
"Other insects","1993","3",2
"Other insects","1993","4",1
"Other insects","1993","5",11
"Other insects","1993","6",139
"Other insects","1993","7",150
"Other insects","1993","8",348
"Other insects","1993","9",195
"Other insects","1993","10",56
"Other insects","1993","12",386
"Other insects","1994","1",65
"Other insects","1994","2",124
"Other insects","1994","3",327
"Other insects","1994","4",288
"Other insects","1994","5",104
"Other insects","1994","6",120
"Other insects","1994","7",45
"Other insects","1994","8",21
"Other insects","1994","9",68
"Other insects","1994","10",814
"Other insects","1994","11",598
"Other insects","1994","12",103
"Other insects","1995","1",38
"Other insects","1995","2",23
"Other insects","1995","3",215
"Other insects","1995","4",491
"Other insects","1995","5",397
"Other insects","1995","6",827
"Other insects","1995","7",792
"Other insects","1995","8",378
"Other insects","1995","9",234
"Other insects","1995","10",415
"Other insects","1995","11",111
"Other insects","1995","12",16
"Other insects","1996","1",14
"Other insects","1996","2",22
"Other insects","1996","3",19
"Other insects","1996","4",32
"Other insects","1996","5",101
"Other insects","1996","6",46
"Other insects","1996","7",226
"Other insects","1996","8",37
"Other insects","1996","9",82
"Other insects","1996","10",22
"Other insects","1996","11",25
"Other insects","1996","12",1
"Other insects","1997","1",2
"Other insects","1997","2",3
"Other insects","1997","3",16
"Other insects","1997","4",74
"Other insects","1997","5",46
"Other insects","1997","6",35
"Other insects","1997","7",49
"Other insects","1997","8",54
"Other insects","1997","9",10
"Other insects","1997","10",54
"Other insects","1997","11",98
"Other insects","1997","12",3
"Other insects","1998","1",11
"Other insects","1998","2",16
"Other insects","1998","3",17
"Other insects","1998","4",73
"Other insects","1998","5",39
"Other insects","1998","6",50
"Other insects","1998","7",56
"Other insects","1998","8",100
"Other insects","1998","9",42
"Other insects","1998","10",41
"Other insects","1998","11",5
"Other insects","1998","12",28
"Other insects","1999","1",1
"Other insects","1999","2",11
"Other insects","1999","3",185
"Other insects","1999","4",182
"Other insects","1999","5",224
"Other insects","1999","6",306
"Other insects","1999","7",222
"Other insects","1999","8",244
"Other insects","1999","9",145
"Other insects","1999","10",89
"Other insects","1999","11",190
"Other insects","1999","12",241
"Other insects","2000","1",100
"Other insects","2000","2",84
"Other insects","2000","3",205
"Other insects","2000","4",530
"Other insects","2000","5",1060
"Other insects","2000","6",1430
"Other insects","2000","7",2355
"Other insects","2000","8",2688
"Other insects","2000","9",939
"Other insects","2000","10",157
"Other insects","2000","11",222
"Other insects","2000","12",218
"Other insects","2001","1",6
"Other insects","2001","2",12
"Other insects","2001","3",183
"Other insects","2001","4",264
"Other insects","2001","5",250
"Other insects","2001","6",655
"Other insects","2001","7",592
"Other insects","2001","8",2545
"Other insects","2001","9",1636
"Other insects","2001","10",263
"Other insects","2001","11",96
"Other insects","2001","12",36
"Other insects","2002","1",8
"Other insects","2002","2",7
"Other insects","2002","3",99
"Other insects","2002","4",469
"Other insects","2002","5",315
"Other insects","2002","6",1142
"Other insects","2002","7",3364
"Other insects","2002","8",3476
"Other insects","2002","9",1419
"Other insects","2002","10",338
"Other insects","2002","11",185
"Other insects","2002","12",120
"Other insects","2003","1",17
"Other insects","2003","2",48
"Other insects","2003","3",61
"Other insects","2003","4",181
"Other insects","2003","5",398
"Other insects","2003","6",156
"Other insects","2003","7",2336
"Other insects","2003","8",910
"Other insects","2003","9",301
"Other insects","2003","10",154
"Other insects","2003","11",67
"Other insects","2003","12",43
"Other insects","2004","1",3
"Other insects","2004","2",16
"Other insects","2004","3",12
"Other insects","2004","4",30
"Other insects","2004","5",119
"Other insects","2004","6",203
"Other insects","2004","7",49
"Other insects","2004","8",110
"Other insects","2004","9",48
"Other insects","2004","10",24
"Other insects","2004","11",33
"Other insects","2004","12",3
"Other insects","2005","1",32
"Other insects","2005","2",22
"Other insects","2005","3",81
"Other insects","2005","4",40
"Other insects","2005","5",34
"Other insects","2005","6",67
"Other insects","2005","7",42
"Other insects","2005","8",32
"Other insects","2005","9",14
"Other insects","2005","10",12
"Other insects","2005","11",50
"Other insects","2005","12",9
"Other insects","2006","1",57
"Other insects","2006","2",172
"Other insects","2006","3",415
"Other insects","2006","4",682
"Other insects","2006","5",702
"Other insects","2006","6",904
"Other insects","2006","7",545
"Other insects","2006","8",466
"Other insects","2006","9",1498
"Other insects","2006","10",318
"Other insects","2006","11",279
"Other insects","2006","12",41
"Other insects","2007","1",9
"Other insects","2007","2",15
"Other insects","2007","3",64
"Other insects","2007","4",27
"Other insects","2007","5",62
"Other insects","2007","6",81
"Other insects","2007","7",37
"Other insects","2007","8",24
"Other insects","2007","9",64
"Other insects","2007","10",21
"Other insects","2007","11",57
"Other insects","2007","12",66
"Other insects","2008","1",3
"Other insects","2008","2",5
"Other insects","2008","3",17
"Other insects","2008","4",36
"Other insects","2008","5",23
"Other insects","2008","6",53
"Other insects","2008","7",67
"Other insects","2008","8",74
"Other insects","2008","9",22
"Other insects","2008","10",27
"Other insects","2008","11",57
"Other insects","2008","12",16
"Other insects","2009","1",235
"Other insects","2009","2",627
"Other insects","2009","3",744
"Other insects","2009","4",610
"Other insects","2009","5",717
"Other insects","2009","6",705
"Other insects","2009","7",937
"Other insects","2009","8",638
"Other insects","2009","9",431
"Other insects","2009","10",444
"Other insects","2009","11",554
"Other insects","2009","12",467
"Other insects","2010","1",276
"Other insects","2010","2",262
"Other insects","2010","3",1583
"Other insects","2010","4",525
"Other insects","2010","5",561
"Other insects","2010","6",888
"Other insects","2010","7",1572
"Other insects","2010","8",1311
"Other insects","2010","9",2734
"Other insects","2010","10",2208
"Other insects","2010","11",887
"Other insects","2010","12",783
"Other insects","2011","1",35
"Other insects","2011","2",126
"Other insects","2011","3",91
"Other insects","2011","4",572
"Other insects","2011","5",625
"Other insects","2011","6",525
"Other insects","2011","7",758
"Other insects","2011","8",608
"Other insects","2011","9",582
"Other insects","2011","10",748
"Other insects","2011","11",581
"Other insects","2011","12",170
"Other insects","2012","1",63
"Other insects","2012","2",113
"Other insects","2012","3",668
"Other insects","2012","4",357
"Other insects","2012","5",472
"Other insects","2012","6",571
"Other insects","2012","7",594
"Other insects","2012","8",280
"Other insects","2012","9",745
"Other insects","2012","10",560
"Other insects","2012","11",619
"Other insects","2012","12",255
"Other insects","2013","1",312
"Other insects","2013","2",402
"Other insects","2013","3",490
"Other insects","2013","4",723
"Other insects","2013","5",656
"Other insects","2013","6",1320
"Other insects","2013","7",669
"Other insects","2013","8",602
"Other insects","2013","9",463
"Other insects","2013","10",437
"Other insects","2013","11",206
"Other insects","2013","12",79
"Other insects","2014","1",116
"Other insects","2014","2",77
"Other insects","2014","3",297
"Other insects","2014","4",349
"Other insects","2014","5",601
"Other insects","2014","6",511
"Other insects","2014","7",649
"Other insects","2014","8",694
"Other insects","2014","9",345
"Other insects","2014","10",367
"Other insects","2014","11",331
"Other insects","2014","12",186
"Other insects","2015","1",150
"Other insects","2015","2",118
"Other insects","2015","3",167
"Other insects","2015","4",321
"Other insects","2015","5",589
"Other insects","2015","6",774
"Other insects","2015","7",613
"Other insects","2015","8",555
"Other insects","2015","9",358
"Other insects","2015","10",498
"Other insects","2015","11",460
"Other insects","2015","12",434
"Other insects","2016","1",235
"Other insects","2016","2",208
"Other insects","2016","3",455
"Other insects","2016","4",820
"Other insects","2016","5",829
"Other insects","2016","6",860
"Other insects","2016","7",575
"Other insects","2016","8",690
"Other insects","2016","9",363
"Other insects","2016","10",501
"Other insects","2016","11",498
"Other insects","2016","12",447
"Other insects","2017","1",483
"Other insects","2017","2",665
"Other insects","2017","3",446
"Other insects","2017","4",1113
"Other insects","2017","5",1239
"Other insects","2017","6",1047
"Other insects","2017","7",1032
"Other insects","2017","8",961
"Other insects","2017","9",791
"Other insects","2017","10",981
"Other insects","2017","11",729
"Other insects","2017","12",433
"Other insects","2018","1",548
"Other insects","2018","2",321
"Other insects","2018","3",556
"Other insects","2018","4",831
"Other insects","2018","5",1310
"Other insects","2018","6",1504
"Other insects","2018","7",1692
"Other insects","2018","8",1096
"Other insects","2018","9",1327
"Other insects","2018","10",1678
"Other insects","2018","11",1094
"Other insects","2018","12",812
"Other insects","2019","1",784
"Other insects","2019","2",677
"Other insects","2019","3",1090
"Other insects","2019","4",2184
"Other insects","2019","5",1831
"Other insects","2019","6",2467
"Other insects","2019","7",1906
"Other insects","2019","8",1565
"Other insects","2019","9",1259
"Other insects","2019","10",1511
"Other insects","2019","11",1098
"Other insects","2019","12",579
"Other insects","2020","1",535
"Other insects","2020","2",843
"Other insects","2020","3",1160
"Other insects","2020","4",2118
"Other insects","2020","5",2076
"Other insects","2020","6",1977
"Other insects","2020","7",1900
"Other insects","2020","8",1706
"Other insects","2020","9",1225
"Other insects","2020","10",1362
"Other insects","2020","11",948
"Other insects","2020","12",605
"Other insects","2021","1",593
"Other insects","2021","2",416
"Other insects","2021","3",978
"Other insects","2021","4",1842
"Other insects","2021","5",2239
"Other insects","2021","6",991
"Other insects","2021","7",1553
"Other insects","2021","8",1441
"Other insects","2021","9",1493
