"taxaSubGroup","year","month","occCount"
"Gastropods","2000","4",1
"Gastropods","2000","5",1
"Gastropods","2000","6",4
"Gastropods","2000","8",3
"Gastropods","2000","11",1
"Gastropods","2001","1",191
"Gastropods","2001","2",5
"Gastropods","2001","3",5
"Gastropods","2001","4",2
"Gastropods","2001","5",113
"Gastropods","2001","6",11
"Gastropods","2001","7",11
"Gastropods","2001","8",3
"Gastropods","2001","9",3
"Gastropods","2001","12",1
"Gastropods","2002","1",3
"Gastropods","2002","3",16
"Gastropods","2002","4",24
"Gastropods","2002","5",45
"Gastropods","2002","7",2
"Gastropods","2002","8",1
"Gastropods","2002","9",1
"Gastropods","2002","10",1
"Gastropods","2002","12",6
"Gastropods","2003","1",7
"Gastropods","2003","2",2
"Gastropods","2003","3",21
"Gastropods","2003","4",28
"Gastropods","2003","5",1
"Gastropods","2003","7",2
"Gastropods","2003","8",2
"Gastropods","2003","12",9
"Gastropods","2004","1",6
"Gastropods","2004","5",41
"Gastropods","2004","6",13
"Gastropods","2004","7",121
"Gastropods","2004","8",81
"Gastropods","2004","9",139
"Gastropods","2004","10",21
"Gastropods","2004","11",82
"Gastropods","2004","12",23
"Gastropods","2005","1",63
"Gastropods","2005","2",64
"Gastropods","2005","3",40
"Gastropods","2005","4",72
"Gastropods","2005","5",160
"Gastropods","2005","6",64
"Gastropods","2005","7",37
"Gastropods","2005","8",35
"Gastropods","2005","9",42
"Gastropods","2005","10",61
"Gastropods","2005","11",32
"Gastropods","2005","12",80
"Gastropods","2006","1",475
"Gastropods","2006","2",17
"Gastropods","2006","3",24
"Gastropods","2006","4",37
"Gastropods","2006","5",39
"Gastropods","2006","6",15
"Gastropods","2006","7",54
"Gastropods","2006","8",26
"Gastropods","2006","9",54
"Gastropods","2006","10",5
"Gastropods","2006","12",47
"Gastropods","2007","1",6
"Gastropods","2007","2",7
"Gastropods","2007","3",21
"Gastropods","2007","4",43
"Gastropods","2007","5",34
"Gastropods","2007","6",60
"Gastropods","2007","7",46
"Gastropods","2007","8",58
"Gastropods","2007","9",283
"Gastropods","2007","10",58
"Gastropods","2007","11",16
"Gastropods","2007","12",22
"Gastropods","2008","1",37
"Gastropods","2008","2",57
"Gastropods","2008","3",129
"Gastropods","2008","4",76
"Gastropods","2008","5",62
"Gastropods","2008","6",63
"Gastropods","2008","7",42
"Gastropods","2008","8",3
"Gastropods","2008","10",2
"Gastropods","2008","11",3
"Gastropods","2008","12",2
"Gastropods","2009","1",6
"Gastropods","2009","2",189
"Gastropods","2009","3",1
"Gastropods","2009","4",5
"Gastropods","2009","5",9
"Gastropods","2009","6",7
"Gastropods","2009","7",218
"Gastropods","2009","8",287
"Gastropods","2009","9",3
"Gastropods","2009","10",285
"Gastropods","2009","11",62
"Gastropods","2009","12",2
"Gastropods","2010","1",11
"Gastropods","2010","2",4
"Gastropods","2010","3",10
"Gastropods","2010","4",7
"Gastropods","2010","5",4
"Gastropods","2010","6",104
"Gastropods","2010","7",28
"Gastropods","2010","8",41
"Gastropods","2010","9",28
"Gastropods","2010","10",16
"Gastropods","2010","11",2
"Gastropods","2010","12",621
"Gastropods","2011","1",22
"Gastropods","2011","2",10
"Gastropods","2011","3",21
"Gastropods","2011","4",393
"Gastropods","2011","5",8
"Gastropods","2011","6",161
"Gastropods","2011","7",323
"Gastropods","2011","8",364
"Gastropods","2011","9",375
"Gastropods","2011","10",37
"Gastropods","2011","11",6
"Gastropods","2011","12",30
"Gastropods","2012","1",10
"Gastropods","2012","2",91
"Gastropods","2012","3",26
"Gastropods","2012","4",92
"Gastropods","2012","5",167
"Gastropods","2012","6",62
"Gastropods","2012","7",137
"Gastropods","2012","8",64
"Gastropods","2012","9",135
"Gastropods","2012","10",48
"Gastropods","2012","11",156
"Gastropods","2012","12",86
"Gastropods","2013","1",10
"Gastropods","2013","2",13
"Gastropods","2013","3",69
"Gastropods","2013","4",59
"Gastropods","2013","5",265
"Gastropods","2013","6",119
"Gastropods","2013","7",174
"Gastropods","2013","8",98
"Gastropods","2013","9",130
"Gastropods","2013","10",70
"Gastropods","2013","11",138
"Gastropods","2013","12",41
"Gastropods","2014","1",35
"Gastropods","2014","2",206
"Gastropods","2014","3",264
"Gastropods","2014","4",173
"Gastropods","2014","5",198
"Gastropods","2014","6",178
"Gastropods","2014","7",87
"Gastropods","2014","8",217
"Gastropods","2014","9",83
"Gastropods","2014","10",109
"Gastropods","2014","11",96
"Gastropods","2014","12",38
"Gastropods","2015","1",52
"Gastropods","2015","2",134
"Gastropods","2015","3",66
"Gastropods","2015","4",99
"Gastropods","2015","5",158
"Gastropods","2015","6",184
"Gastropods","2015","7",191
"Gastropods","2015","8",211
"Gastropods","2015","9",222
"Gastropods","2015","10",320
"Gastropods","2015","11",237
"Gastropods","2015","12",130
"Gastropods","2016","1",198
"Gastropods","2016","2",56
"Gastropods","2016","3",188
"Gastropods","2016","4",219
"Gastropods","2016","5",446
"Gastropods","2016","6",819
"Gastropods","2016","7",197
"Gastropods","2016","8",468
"Gastropods","2016","9",216
"Gastropods","2016","10",811
"Gastropods","2016","11",337
"Gastropods","2016","12",182
"Gastropods","2017","1",189
"Gastropods","2017","2",118
"Gastropods","2017","3",230
"Gastropods","2017","4",245
"Gastropods","2017","5",296
"Gastropods","2017","6",118
"Gastropods","2017","7",279
"Gastropods","2017","8",300
"Gastropods","2017","9",351
"Gastropods","2017","10",187
"Gastropods","2017","11",331
"Gastropods","2017","12",107
"Gastropods","2018","1",235
"Gastropods","2018","2",126
"Gastropods","2018","3",232
"Gastropods","2018","4",340
"Gastropods","2018","5",317
"Gastropods","2018","6",351
"Gastropods","2018","7",340
"Gastropods","2018","8",339
"Gastropods","2018","9",402
"Gastropods","2018","10",206
"Gastropods","2018","11",311
"Gastropods","2018","12",233
"Gastropods","2019","1",176
"Gastropods","2019","2",169
"Gastropods","2019","3",320
"Gastropods","2019","4",477
"Gastropods","2019","5",338
"Gastropods","2019","6",502
"Gastropods","2019","7",373
"Gastropods","2019","8",375
"Gastropods","2019","9",398
"Gastropods","2019","10",253
"Gastropods","2019","11",296
"Gastropods","2019","12",114
"Gastropods","2020","1",108
"Gastropods","2020","2",237
"Gastropods","2020","3",278
"Gastropods","2020","4",559
"Gastropods","2020","5",517
"Gastropods","2020","6",411
"Gastropods","2020","7",603
"Gastropods","2020","8",439
"Gastropods","2020","9",408
"Gastropods","2020","10",343
"Gastropods","2020","11",219
"Gastropods","2020","12",208
"Gastropods","2021","1",166
"Gastropods","2021","2",286
"Gastropods","2021","3",332
"Gastropods","2021","4",426
"Gastropods","2021","5",447
"Gastropods","2021","6",228
"Gastropods","2021","7",472
"Gastropods","2021","8",551
"Gastropods","2021","9",373
"Gastropods","2021","10",393
"Gastropods","2021","11",195
"Gastropods","2021","12",122
"Gastropods","2022","1",245
"Gastropods","2022","2",160
"Gastropods","2022","3",255
"Gastropods","2022","4",533
"Gastropods","2022","5",882
"Gastropods","2022","6",536
"Gastropods","2022","7",458
"Gastropods","2022","8",558
"Gastropods","2022","9",422
"Gastropods","2022","10",426
"Gastropods","2022","11",282
"Gastropods","2022","12",108
"Gastropods","2023","1",208
"Gastropods","2023","2",54
"Gastropods","2023","3",141
"Gastropods","2023","4",473
"Gastropods","2023","5",341
"Gastropods","2023","6",427
"Gastropods","2023","7",572
"Gastropods","2023","8",471
"Gastropods","2023","9",429
"Gastropods","2023","10",358
"Gastropods","2023","11",316
"Gastropods","2023","12",202
"Gastropods","2024","1",94
"Gastropods","2024","2",145
"Gastropods","2024","3",192
"Gastropods","2024","4",669
"Gastropods","2024","5",378
"Gastropods","2024","6",76
"Gastropods","2034","4",1
"Gastropods","2038","5",3
"Gastropods","2038","8",2
"Gastropods","2038","9",3
"Gastropods","2038","11",1
"Gastropods","2039","4",5
"Gastropods","2039","6",1
"Gastropods","2039","8",1
"Gastropods","2039","11",1
"Gastropods","2040","3",2
"Gastropods","2040","5",1
"Gymnosperms","","",75362
"Gymnosperms","1895","1",3
"Gymnosperms","1908","7",1
"Gymnosperms","1908","8",1
"Gymnosperms","1908","10",1
"Gymnosperms","1909","10",2
"Gymnosperms","1912","1",1
"Gymnosperms","1912","2",2
"Gymnosperms","1912","3",6
"Gymnosperms","1912","10",5
"Gymnosperms","1912","11",1
"Gymnosperms","1912","12",1
"Gymnosperms","1918","1",1
"Gymnosperms","1918","2",11
"Gymnosperms","1918","3",3
"Gymnosperms","1918","4",2
"Gymnosperms","1918","5",2
"Gymnosperms","1918","10",5
"Gymnosperms","1918","11",2
"Gymnosperms","1927","10",1
"Gymnosperms","1949","4",3
"Gymnosperms","1961","5",1
"Gymnosperms","1967","5",1
"Gymnosperms","1973","5",2
"Gymnosperms","1973","8",1
"Gymnosperms","1973","9",1
"Gymnosperms","1974","11",2
"Gymnosperms","1976","1",1
"Gymnosperms","1976","2",4
"Gymnosperms","1976","4",2
"Gymnosperms","1976","5",1
"Gymnosperms","1976","6",1
"Gymnosperms","1976","7",1
"Gymnosperms","1976","8",1
"Gymnosperms","1976","9",1
"Gymnosperms","1976","11",6
"Gymnosperms","1977","3",2
"Gymnosperms","1977","4",1
"Gymnosperms","1977","5",2
"Gymnosperms","1978","8",7
"Gymnosperms","1978","9",2
"Gymnosperms","1979","10",5
"Gymnosperms","1979","12",2
"Gymnosperms","1980","6",3
"Gymnosperms","1981","4",2
"Gymnosperms","1981","5",3
"Gymnosperms","1981","7",1
"Gymnosperms","1982","6",3
"Gymnosperms","1982","7",1
"Gymnosperms","1983","2",1
"Gymnosperms","1983","3",1
"Gymnosperms","1983","9",1
"Gymnosperms","1983","10",3
"Gymnosperms","1984","1",1
"Gymnosperms","1984","3",1
"Gymnosperms","1984","4",2
"Gymnosperms","1985","3",1
"Gymnosperms","1985","11",2
"Gymnosperms","1985","12",13
"Gymnosperms","1986","3",2
"Gymnosperms","1986","5",1
"Gymnosperms","1987","5",1
"Gymnosperms","1987","8",1
"Gymnosperms","1987","10",2
"Gymnosperms","1987","12",1
"Gymnosperms","1988","5",1
"Gymnosperms","1988","9",1
"Gymnosperms","1988","11",21
"Gymnosperms","1989","1",16
"Gymnosperms","1989","3",3
"Gymnosperms","1989","4",3
"Gymnosperms","1989","7",3
"Gymnosperms","1989","10",2
"Gymnosperms","1989","12",1
"Gymnosperms","1990","1",2
"Gymnosperms","1990","2",6
"Gymnosperms","1990","3",1
"Gymnosperms","1990","8",6
"Gymnosperms","1990","10",7
"Gymnosperms","1990","11",2
"Gymnosperms","1990","12",1
"Gymnosperms","1991","2",1
"Gymnosperms","1991","4",2
"Gymnosperms","1991","9",12
"Gymnosperms","1991","10",1
"Gymnosperms","1991","11",2
"Gymnosperms","1991","12",1
"Gymnosperms","1992","1",1
"Gymnosperms","1992","7",1
"Gymnosperms","1992","10",42
"Gymnosperms","1992","11",6
"Gymnosperms","1992","12",1
"Gymnosperms","1993","1",7
"Gymnosperms","1993","3",1
"Gymnosperms","1993","4",14
"Gymnosperms","1993","5",5
"Gymnosperms","1993","6",18
"Gymnosperms","1993","7",9
"Gymnosperms","1993","8",2
"Gymnosperms","1993","9",23
"Gymnosperms","1993","10",6
"Gymnosperms","1993","11",26
"Gymnosperms","1993","12",2
"Gymnosperms","1994","1",80
"Gymnosperms","1994","2",6
"Gymnosperms","1994","3",13
"Gymnosperms","1994","4",8
"Gymnosperms","1994","5",15
"Gymnosperms","1994","6",6
"Gymnosperms","1994","7",13
"Gymnosperms","1994","8",5
"Gymnosperms","1994","9",8
"Gymnosperms","1994","10",10
"Gymnosperms","1994","11",10
"Gymnosperms","1994","12",16
"Gymnosperms","1995","1",7
"Gymnosperms","1995","3",11
"Gymnosperms","1995","4",4
"Gymnosperms","1995","5",13
"Gymnosperms","1995","6",1
"Gymnosperms","1995","7",9
"Gymnosperms","1995","8",2
"Gymnosperms","1995","9",15
"Gymnosperms","1995","10",4
"Gymnosperms","1995","11",16
"Gymnosperms","1995","12",8
"Gymnosperms","1996","1",2
"Gymnosperms","1996","2",10
"Gymnosperms","1996","3",1
"Gymnosperms","1996","4",2
"Gymnosperms","1996","5",5
"Gymnosperms","1996","6",17
"Gymnosperms","1996","7",1
"Gymnosperms","1996","8",23
"Gymnosperms","1996","9",31
"Gymnosperms","1996","10",22
"Gymnosperms","1996","11",10
"Gymnosperms","1996","12",3
"Gymnosperms","1997","1",3
"Gymnosperms","1997","2",10
"Gymnosperms","1997","3",1
"Gymnosperms","1997","5",1
"Gymnosperms","1997","6",5
"Gymnosperms","1997","7",5
"Gymnosperms","1997","8",1
"Gymnosperms","1997","9",55
"Gymnosperms","1997","10",31
"Gymnosperms","1997","11",11
"Gymnosperms","1997","12",7
"Gymnosperms","1998","1",6
"Gymnosperms","1998","2",1
"Gymnosperms","1998","3",5
"Gymnosperms","1998","8",2
"Gymnosperms","1998","9",30
"Gymnosperms","1998","10",1
"Gymnosperms","1998","11",16
"Gymnosperms","1999","1",2
"Gymnosperms","1999","2",1
"Gymnosperms","1999","3",4
"Gymnosperms","1999","4",7
"Gymnosperms","1999","5",23
"Gymnosperms","1999","6",11
"Gymnosperms","1999","7",1
"Gymnosperms","1999","9",6
"Gymnosperms","1999","12",1
"Gymnosperms","2000","5",1
"Gymnosperms","2000","6",6
"Gymnosperms","2000","7",4
"Gymnosperms","2000","10",1
"Gymnosperms","2000","12",5
"Gymnosperms","2001","1",1
"Gymnosperms","2001","2",3
"Gymnosperms","2001","4",1
"Gymnosperms","2001","6",11
"Gymnosperms","2001","7",1
"Gymnosperms","2001","9",2
"Gymnosperms","2001","10",1
"Gymnosperms","2001","11",3
"Gymnosperms","2001","12",7
"Gymnosperms","2002","1",18
"Gymnosperms","2002","2",9
"Gymnosperms","2002","3",10
"Gymnosperms","2002","4",9
"Gymnosperms","2002","5",4
"Gymnosperms","2002","6",2
"Gymnosperms","2002","7",25
"Gymnosperms","2002","8",27
"Gymnosperms","2002","9",3
"Gymnosperms","2002","10",10
"Gymnosperms","2002","11",23
"Gymnosperms","2002","12",4
"Gymnosperms","2003","1",251
"Gymnosperms","2003","2",2
"Gymnosperms","2003","3",8
"Gymnosperms","2003","4",4
"Gymnosperms","2003","5",8
"Gymnosperms","2003","6",2
"Gymnosperms","2003","7",27
"Gymnosperms","2003","8",15
"Gymnosperms","2003","9",6
"Gymnosperms","2003","10",3
"Gymnosperms","2003","11",1
"Gymnosperms","2004","1",118
"Gymnosperms","2004","3",1
"Gymnosperms","2004","4",3
"Gymnosperms","2004","5",3
"Gymnosperms","2004","7",3
"Gymnosperms","2004","8",10
"Gymnosperms","2004","9",1
"Gymnosperms","2004","10",14
"Gymnosperms","2004","11",2
"Gymnosperms","2004","12",2
"Gymnosperms","2005","1",78
"Gymnosperms","2005","2",21
"Gymnosperms","2005","4",2
"Gymnosperms","2005","5",1
"Gymnosperms","2005","6",2
"Gymnosperms","2005","7",2
"Gymnosperms","2005","8",105
"Gymnosperms","2005","9",17
"Gymnosperms","2005","10",2
"Gymnosperms","2005","11",9
"Gymnosperms","2005","12",8
"Gymnosperms","2006","1",687
"Gymnosperms","2006","2",2
"Gymnosperms","2006","4",9
"Gymnosperms","2006","5",1
"Gymnosperms","2006","6",1
"Gymnosperms","2006","8",2
"Gymnosperms","2006","9",3
"Gymnosperms","2006","10",2
"Gymnosperms","2006","11",1
"Gymnosperms","2006","12",8
"Gymnosperms","2007","1",48
"Gymnosperms","2007","5",1
"Gymnosperms","2007","7",3
"Gymnosperms","2007","8",3
"Gymnosperms","2007","9",2
"Gymnosperms","2007","10",2
"Gymnosperms","2007","11",2
"Gymnosperms","2008","4",4
"Gymnosperms","2008","5",7
"Gymnosperms","2008","6",65
"Gymnosperms","2008","7",103
"Gymnosperms","2008","8",71
"Gymnosperms","2008","9",9
"Gymnosperms","2008","10",9
"Gymnosperms","2008","11",6
"Gymnosperms","2008","12",5
"Gymnosperms","2009","2",3
"Gymnosperms","2009","3",11
"Gymnosperms","2009","4",26
"Gymnosperms","2009","5",15
"Gymnosperms","2009","6",3
"Gymnosperms","2009","7",29
"Gymnosperms","2009","8",2
"Gymnosperms","2009","9",16
"Gymnosperms","2009","10",17
"Gymnosperms","2009","11",34
"Gymnosperms","2009","12",10
"Gymnosperms","2010","1",28
"Gymnosperms","2010","2",3
"Gymnosperms","2010","3",5
"Gymnosperms","2010","4",7
"Gymnosperms","2010","5",8
"Gymnosperms","2010","6",242
"Gymnosperms","2010","7",5
"Gymnosperms","2010","8",6
"Gymnosperms","2010","9",6
"Gymnosperms","2010","10",155
"Gymnosperms","2010","11",19
"Gymnosperms","2010","12",1
"Gymnosperms","2011","2",3
"Gymnosperms","2011","3",200
"Gymnosperms","2011","4",4
"Gymnosperms","2011","5",2
"Gymnosperms","2011","6",23
"Gymnosperms","2011","7",5
"Gymnosperms","2011","9",1
"Gymnosperms","2012","2",2
"Gymnosperms","2012","3",37
"Gymnosperms","2012","4",8
"Gymnosperms","2012","5",4
"Gymnosperms","2012","6",6
"Gymnosperms","2012","7",44
"Gymnosperms","2012","8",15
"Gymnosperms","2012","9",1
"Gymnosperms","2012","10",7
"Gymnosperms","2012","12",1
"Gymnosperms","2013","1",21
"Gymnosperms","2013","2",15
"Gymnosperms","2013","3",4
"Gymnosperms","2013","4",11
"Gymnosperms","2013","5",7
"Gymnosperms","2013","6",29
"Gymnosperms","2013","7",14
"Gymnosperms","2013","8",8
"Gymnosperms","2013","9",30
"Gymnosperms","2013","10",11
"Gymnosperms","2013","11",6
"Gymnosperms","2013","12",5
"Gymnosperms","2014","1",5
"Gymnosperms","2014","2",8
"Gymnosperms","2014","3",32
"Gymnosperms","2014","4",6
"Gymnosperms","2014","5",24
"Gymnosperms","2014","6",13
"Gymnosperms","2014","7",20
"Gymnosperms","2014","8",4
"Gymnosperms","2014","9",4
"Gymnosperms","2014","10",14
"Gymnosperms","2014","11",4
"Gymnosperms","2014","12",6
"Gymnosperms","2015","1",20
"Gymnosperms","2015","2",17
"Gymnosperms","2015","3",7
"Gymnosperms","2015","4",23
"Gymnosperms","2015","5",19
"Gymnosperms","2015","6",23
"Gymnosperms","2015","7",27
"Gymnosperms","2015","8",10
"Gymnosperms","2015","9",24
"Gymnosperms","2015","10",24
"Gymnosperms","2015","11",41
"Gymnosperms","2015","12",16
"Gymnosperms","2016","1",10
"Gymnosperms","2016","2",8
"Gymnosperms","2016","3",10
"Gymnosperms","2016","4",47
"Gymnosperms","2016","5",27
"Gymnosperms","2016","6",23
"Gymnosperms","2016","7",15
"Gymnosperms","2016","8",18
"Gymnosperms","2016","9",6
"Gymnosperms","2016","10",22
"Gymnosperms","2016","11",3
"Gymnosperms","2016","12",7
"Gymnosperms","2017","1",6
"Gymnosperms","2017","2",11
"Gymnosperms","2017","3",8
"Gymnosperms","2017","4",20
"Gymnosperms","2017","5",13
"Gymnosperms","2017","6",7
"Gymnosperms","2017","7",12
"Gymnosperms","2017","8",14
"Gymnosperms","2017","9",25
"Gymnosperms","2017","10",9
"Gymnosperms","2017","11",29
"Gymnosperms","2017","12",16
"Gymnosperms","2018","1",20
"Gymnosperms","2018","2",9
"Gymnosperms","2018","3",13
"Gymnosperms","2018","4",23
"Gymnosperms","2018","5",39
"Gymnosperms","2018","6",52
"Gymnosperms","2018","7",53
"Gymnosperms","2018","8",36
"Gymnosperms","2018","9",72
"Gymnosperms","2018","10",30
"Gymnosperms","2018","11",23
"Gymnosperms","2018","12",15
"Gymnosperms","2019","1",30
"Gymnosperms","2019","2",25
"Gymnosperms","2019","3",71
"Gymnosperms","2019","4",104
"Gymnosperms","2019","5",43
"Gymnosperms","2019","6",65
"Gymnosperms","2019","7",78
"Gymnosperms","2019","8",45
"Gymnosperms","2019","9",24
"Gymnosperms","2019","10",53
"Gymnosperms","2019","11",21
"Gymnosperms","2019","12",72
"Gymnosperms","2020","1",32
"Gymnosperms","2020","2",72
"Gymnosperms","2020","3",62
"Gymnosperms","2020","4",126
"Gymnosperms","2020","5",81
"Gymnosperms","2020","6",197
"Gymnosperms","2020","7",88
"Gymnosperms","2020","8",118
"Gymnosperms","2020","9",43
"Gymnosperms","2020","10",95
"Gymnosperms","2020","11",30
"Gymnosperms","2020","12",40
"Gymnosperms","2021","1",31
"Gymnosperms","2021","2",23
"Gymnosperms","2021","3",117
"Gymnosperms","2021","4",128
"Gymnosperms","2021","5",100
"Gymnosperms","2021","6",35
"Gymnosperms","2021","7",86
"Gymnosperms","2021","8",105
"Gymnosperms","2021","9",51
"Gymnosperms","2021","10",86
"Gymnosperms","2021","11",61
"Gymnosperms","2021","12",34
"Gymnosperms","2022","1",66
"Gymnosperms","2022","2",64
"Gymnosperms","2022","3",75
"Gymnosperms","2022","4",112
"Gymnosperms","2022","5",147
"Gymnosperms","2022","6",116
"Gymnosperms","2022","7",117
"Gymnosperms","2022","8",91
"Gymnosperms","2022","9",180
"Gymnosperms","2022","10",85
"Gymnosperms","2022","11",151
"Gymnosperms","2022","12",77
"Gymnosperms","2023","1",80
"Gymnosperms","2023","2",65
"Gymnosperms","2023","3",110
"Gymnosperms","2023","4",383
"Gymnosperms","2023","5",130
"Gymnosperms","2023","6",81
"Gymnosperms","2023","7",104
"Gymnosperms","2023","8",46
"Gymnosperms","2023","9",75
"Gymnosperms","2023","10",82
"Gymnosperms","2023","11",84
"Gymnosperms","2023","12",87
"Gymnosperms","2024","1",67
"Gymnosperms","2024","2",61
"Gymnosperms","2024","3",55
"Gymnosperms","2024","4",110
"Gymnosperms","2024","5",67
"Gymnosperms","2024","6",15
"Lepidoptera","","",51320
"Lepidoptera","0001","11",61
"Lepidoptera","1880","5",1
"Lepidoptera","1901","1",1
"Lepidoptera","1908","5",1
"Lepidoptera","1910","1",45
"Lepidoptera","1911","7",1
"Lepidoptera","1911","9",11
"Lepidoptera","1912","2",1
"Lepidoptera","1912","9",1
"Lepidoptera","1913","5",4
"Lepidoptera","1913","7",2
"Lepidoptera","1913","9",1
"Lepidoptera","1913","10",1
"Lepidoptera","1914","1",11
"Lepidoptera","1914","6",2
"Lepidoptera","1914","7",3
"Lepidoptera","1914","8",1
"Lepidoptera","1915","11",1
"Lepidoptera","1916","1",1
"Lepidoptera","1916","6",1
"Lepidoptera","1916","7",3
"Lepidoptera","1917","4",4
"Lepidoptera","1917","5",15
"Lepidoptera","1917","6",1
"Lepidoptera","1917","7",2
"Lepidoptera","1917","8",3
"Lepidoptera","1917","9",2
"Lepidoptera","1918","4",1
"Lepidoptera","1919","7",9
"Lepidoptera","1919","9",1
"Lepidoptera","1919","10",1
"Lepidoptera","1921","5",1
"Lepidoptera","1922","5",1
"Lepidoptera","1922","6",1
"Lepidoptera","1922","7",1
"Lepidoptera","1923","6",1
"Lepidoptera","1923","7",4
"Lepidoptera","1923","8",3
"Lepidoptera","1924","4",3
"Lepidoptera","1924","6",2
"Lepidoptera","1924","8",2
"Lepidoptera","1924","9",2
"Lepidoptera","1924","12",1
"Lepidoptera","1925","7",1
"Lepidoptera","1925","8",2
"Lepidoptera","1925","9",1
"Lepidoptera","1926","1",3
"Lepidoptera","1926","8",2
"Lepidoptera","1927","7",1
"Lepidoptera","1927","8",2
"Lepidoptera","1927","9",2
"Lepidoptera","1928","4",24
"Lepidoptera","1928","5",2
"Lepidoptera","1928","7",1
"Lepidoptera","1928","9",15
"Lepidoptera","1928","10",1
"Lepidoptera","1929","4",3
"Lepidoptera","1929","7",1
"Lepidoptera","1929","8",1
"Lepidoptera","1931","7",1
"Lepidoptera","1932","4",1
"Lepidoptera","1932","5",2
"Lepidoptera","1932","7",1
"Lepidoptera","1934","5",1
"Lepidoptera","1934","11",1
"Lepidoptera","1935","5",1
"Lepidoptera","1935","6",1
"Lepidoptera","1936","5",1
"Lepidoptera","1936","6",1
"Lepidoptera","1936","7",2
"Lepidoptera","1938","7",4
"Lepidoptera","1938","8",2
"Lepidoptera","1939","12",1
"Lepidoptera","1940","7",1
"Lepidoptera","1941","7",1
"Lepidoptera","1941","8",2
"Lepidoptera","1941","9",1
"Lepidoptera","1941","12",2
"Lepidoptera","1942","4",1
"Lepidoptera","1942","5",1
"Lepidoptera","1942","8",2
"Lepidoptera","1942","9",3
"Lepidoptera","1942","10",2
"Lepidoptera","1942","12",1
"Lepidoptera","1943","12",1
"Lepidoptera","1949","12",1
"Lepidoptera","1950","1",2
"Lepidoptera","1950","7",2
"Lepidoptera","1950","10",1
"Lepidoptera","1953","1",3
"Lepidoptera","1953","4",3
"Lepidoptera","1953","6",60
"Lepidoptera","1953","7",42
"Lepidoptera","1953","8",3
"Lepidoptera","1953","9",6
"Lepidoptera","1953","10",2
"Lepidoptera","1953","11",38
"Lepidoptera","1954","5",4
"Lepidoptera","1954","6",7
"Lepidoptera","1954","7",9
"Lepidoptera","1954","8",1
"Lepidoptera","1954","9",1
"Lepidoptera","1954","12",1
"Lepidoptera","1955","1",1
"Lepidoptera","1955","2",3
"Lepidoptera","1955","3",5
"Lepidoptera","1955","4",5
"Lepidoptera","1955","5",10
"Lepidoptera","1955","6",32
"Lepidoptera","1955","7",11
"Lepidoptera","1955","8",6
"Lepidoptera","1955","9",2
"Lepidoptera","1955","10",5
"Lepidoptera","1955","11",2
"Lepidoptera","1956","4",12
"Lepidoptera","1956","5",23
"Lepidoptera","1956","6",16
"Lepidoptera","1956","7",31
"Lepidoptera","1956","8",11
"Lepidoptera","1956","9",2
"Lepidoptera","1956","10",6
"Lepidoptera","1956","11",1
"Lepidoptera","1957","3",2
"Lepidoptera","1957","4",2
"Lepidoptera","1957","5",3
"Lepidoptera","1957","6",3
"Lepidoptera","1957","7",8
"Lepidoptera","1957","8",1
"Lepidoptera","1957","9",1
"Lepidoptera","1957","10",2
"Lepidoptera","1958","4",4
"Lepidoptera","1958","5",16
"Lepidoptera","1958","6",2
"Lepidoptera","1958","7",3
"Lepidoptera","1958","10",1
"Lepidoptera","1958","11",6
"Lepidoptera","1959","3",6
"Lepidoptera","1959","4",6
"Lepidoptera","1959","5",38
"Lepidoptera","1959","6",2
"Lepidoptera","1959","7",10
"Lepidoptera","1959","8",5
"Lepidoptera","1959","9",2
"Lepidoptera","1959","10",3
"Lepidoptera","1959","11",4
"Lepidoptera","1960","1",1
"Lepidoptera","1960","2",3
"Lepidoptera","1960","3",10
"Lepidoptera","1960","4",2
"Lepidoptera","1960","5",26
"Lepidoptera","1960","6",5
"Lepidoptera","1960","7",1
"Lepidoptera","1960","8",1
"Lepidoptera","1960","9",1
"Lepidoptera","1960","10",160
"Lepidoptera","1960","11",40
"Lepidoptera","1960","12",4
"Lepidoptera","1961","3",2
"Lepidoptera","1961","4",48
"Lepidoptera","1961","5",24
"Lepidoptera","1961","6",10
"Lepidoptera","1961","8",1
"Lepidoptera","1961","9",3
"Lepidoptera","1961","10",3
"Lepidoptera","1961","11",2
"Lepidoptera","1962","1",1
"Lepidoptera","1962","3",4
"Lepidoptera","1962","4",1
"Lepidoptera","1962","5",15
"Lepidoptera","1962","6",1
"Lepidoptera","1962","7",1
"Lepidoptera","1962","9",2
"Lepidoptera","1962","11",7
"Lepidoptera","1963","1",4
"Lepidoptera","1963","5",6
"Lepidoptera","1963","6",5
"Lepidoptera","1963","7",10
"Lepidoptera","1963","8",1
"Lepidoptera","1963","10",1
"Lepidoptera","1963","11",5
"Lepidoptera","1963","12",2
"Lepidoptera","1964","1",1
"Lepidoptera","1964","3",1
"Lepidoptera","1964","4",3
"Lepidoptera","1964","5",9
"Lepidoptera","1964","6",10
"Lepidoptera","1964","8",2
"Lepidoptera","1964","10",3
"Lepidoptera","1964","11",1
"Lepidoptera","1964","12",2
"Lepidoptera","1965","1",1
"Lepidoptera","1965","3",6
"Lepidoptera","1965","5",3
"Lepidoptera","1965","6",7
"Lepidoptera","1965","7",1
"Lepidoptera","1965","11",1
"Lepidoptera","1966","3",1
